polarity,id,date,query,user,text
4,1975234637,Sat May 30 14:43:49 PDT 2009,NO_QUERY,Dinowells,@rayyahsunshine My very special off the short school bus friend of mine  It's a football terminaology that been around for quite sometime
0,1676485161,Fri May 01 22:11:08 PDT 2009,NO_QUERY,cindyl92,"where'd you go? i miss you so. it's like it's been forever, since you've been gone "
4,2063063012,Sun Jun 07 01:14:15 PDT 2009,NO_QUERY,Abbie12,I am not even going to respond to THAT.  
4,1792963720,Thu May 14 00:51:54 PDT 2009,NO_QUERY,WoollyMittens,@turtlez Wait... I'm a web-developer... then it must be pure laziness. 
0,1992811051,Mon Jun 01 09:21:34 PDT 2009,NO_QUERY,princess1986,"@lopskino sounds good!  Ur a gemini 2?  My b-day was last Sunday 24th...its meant 2 b we both geminis how old? 27? I'm 23 now, I feel old "
0,2052464396,Sat Jun 06 00:49:12 PDT 2009,NO_QUERY,templesmith,@edkaye We'd become colonies/actual slave states of the US. Or perhaps China would fight the US over Australia...we won't be independent 
4,2193372460,Tue Jun 16 08:22:07 PDT 2009,NO_QUERY,favier,"@NicLovesHabs @gennz Not so addicted to coffee anymore, I'm drinking like 1L of water just now "
0,2229469648,Thu Jun 18 15:46:14 PDT 2009,NO_QUERY,ashley_roxanne,I'd like to think I'm a level headed girl that controls her jealousy but I can't stand to look at that. it just makes me wanna cry 
0,2255726362,Sat Jun 20 11:41:49 PDT 2009,NO_QUERY,NoemiFrancis,I can't find my birthday wish list 
0,1993737549,Mon Jun 01 10:51:11 PDT 2009,NO_QUERY,Dan_Coetzer,Five days until my birthday! YAY! Still have one more exam first though! BOOO! 
0,2190784680,Tue Jun 16 03:43:10 PDT 2009,NO_QUERY,natwells3,cant download &quot;dammed if i do ya (dammed if i dont)&quot; or watevs lol. ARGH! i love that song im sooo desperate i would do nything for it 
4,1835923538,Mon May 18 07:01:32 PDT 2009,NO_QUERY,ykcebcross,"Work 12-4, work out. Keep your fingers crossed that Pete's offer on the house on Fulton gets accepted! "
0,2198918950,Tue Jun 16 16:45:35 PDT 2009,NO_QUERY,heather_hansen,@tamiklockau NO. It never ends. 
0,2228574656,Thu Jun 18 14:36:45 PDT 2009,NO_QUERY,jackface11,going to club underground tonight. work is boring 
4,1686468501,Sun May 03 05:33:57 PDT 2009,NO_QUERY,Martello26,@clueless_bimbo if you find someone who still has a woggle send them my way 
4,1831377226,Sun May 17 18:44:56 PDT 2009,NO_QUERY,chisaikame,"@htoddcarter i suppose that is secular college not in seminary. i didn't know that. tells!  course, name of coll, did you finish, etc "
4,2064701015,Sun Jun 07 06:57:39 PDT 2009,NO_QUERY,kikonas,@floowrence I'm freaking out  xd
4,1962094613,Fri May 29 10:30:52 PDT 2009,NO_QUERY,cheergod2002,@sockmonkeymax i love rainy days 
4,1823087093,Sat May 16 21:05:04 PDT 2009,NO_QUERY,spotlessmind10,Angels &amp; Demons is AWESOME to watch!!  And made me wonder about one thing: Do ppl all have gifts do believe in God?
0,2257439745,Sat Jun 20 14:20:23 PDT 2009,NO_QUERY,melodyT3A, where did everybody go ???????????
4,2044693830,Fri Jun 05 09:41:59 PDT 2009,NO_QUERY,NuSigmaDelta,We're on facebook! Come follow us to stay up to date on whats going on with the sisterhood  -C.
4,1759815321,Sun May 10 20:01:36 PDT 2009,NO_QUERY,Brianna826,one more final tomorrow morning then home for the summerr 
0,2265963976,Sun Jun 21 07:38:56 PDT 2009,NO_QUERY,Whizzbang27,Just woke up. My aunt and grandma left last night 
0,2259469025,Sat Jun 20 17:38:04 PDT 2009,NO_QUERY,SumthinAmazin13,"Jus woke up fm the longest nap looked at Adan (still asleep) he says &quot;Mommy don't cry, y u cryin?&quot;  Talkin in his sleep...shit is crzy! "
0,2265420221,Sun Jun 21 06:32:34 PDT 2009,NO_QUERY,lukasvdb,how do i cram 16 hours sleep into just under 8   one wish tonight ..... i dream of you.
4,2180874685,Mon Jun 15 11:03:41 PDT 2009,NO_QUERY,vaguelyvicki,;; My phone works again! 
4,1556041724,Sat Apr 18 21:27:34 PDT 2009,NO_QUERY,xotay1orox,@liinnndzzooo haha love you tooo  i would never talk about youuu on here loll
0,1827221545,Sun May 17 10:15:02 PDT 2009,NO_QUERY,Manderz2percent,i miss dance 
4,2068019038,Sun Jun 07 13:21:29 PDT 2009,NO_QUERY,pandabooBoo,eating del taco! 150 more miles! ahhhhhhhhh!!!!!!!!! xoFkyaXo wud to do tonight ooo wud to dooo 
0,1955922097,Thu May 28 20:51:38 PDT 2009,NO_QUERY,colleenpence,@writeontime The barfs. She's got the dreaded barfs.  
4,1551208950,Sat Apr 18 08:26:21 PDT 2009,NO_QUERY,marybel_archer,"In the Vette, driving to Dallas to pay respects to the King "
4,1977042087,Sat May 30 19:57:02 PDT 2009,NO_QUERY,thraveboy,@KevinRWright Fantastic! I'll tell her. 
0,2174604511,Sun Jun 14 22:54:36 PDT 2009,NO_QUERY,yunita_dee,"@icamarica of course not laa,,benda mati ini bukan benda idup..me hates belanjaan ku  sssttt"
0,2047834420,Fri Jun 05 14:15:07 PDT 2009,NO_QUERY,kristin_e_orr,and Connor did NOT like to tell Noah bye for a few weeks 
0,2263798614,Sun Jun 21 01:50:38 PDT 2009,NO_QUERY,preshit,Fuck fuck fuck fuck! My iPhone has gone mute. Handling the G1 has cost me dearly. My iPhone committed suicide 
0,2015904934,Wed Jun 03 05:46:25 PDT 2009,NO_QUERY,LJflyydiva,i've been up since 530!  SMH
4,1974626291,Sat May 30 13:31:04 PDT 2009,NO_QUERY,_emmajane_, intrigued about tomorrows @rhcp_universe announcement ? http://blip.fm/~7c3xs
4,1882300938,Fri May 22 06:37:14 PDT 2009,NO_QUERY,MsJerzi,@3minds late? tisk tisk! lol. thats wassup! at least you got your voice out there!  was it? aww nxt time!  i am following her now! yay!
0,1996904399,Mon Jun 01 15:54:09 PDT 2009,NO_QUERY,KillerTomato,@panfrieda I had 3 rott canals done in 1 tooth. And 2 molars pulled b/c pulling was cheaper then 2 root canals. Now its bridge time! 
4,2001298955,Tue Jun 02 00:26:18 PDT 2009,NO_QUERY,marco_cali,"@rhettroberts I just did a bit of online shopping... http://is.gd/M420 , http://is.gd/M42M &amp; http://is.gd/M439 "
4,2003352205,Tue Jun 02 06:22:38 PDT 2009,NO_QUERY,joemescher,"Thanks Deidre, I really enjoyed speaking with you "
4,1676001716,Fri May 01 20:50:50 PDT 2009,NO_QUERY,djswiftofficial,bout to run this quick radio session real fast....stop actin like yall dont wanna tune in 
0,2249059019,Fri Jun 19 21:38:54 PDT 2009,NO_QUERY,clevertitania,"And Gimp just crashed, tossing last 10 minutes of work. "
0,2234814638,Thu Jun 18 23:48:37 PDT 2009,NO_QUERY,MEG_B_johnson,nothin to do for the rest of the night.... 
0,1879946912,Thu May 21 23:37:05 PDT 2009,NO_QUERY,hello_paradox,@sodapopcurtis  sorry to hear that.
0,1932964760,Tue May 26 22:38:56 PDT 2009,NO_QUERY,mikesage86,i dont like it when people steal my 3g card 
4,1752125701,Sat May 09 21:06:39 PDT 2009,NO_QUERY,deenahagen,"@hollymccaig OH yea, it's a can't miss w/ Justin Timberlake  I have not had the pleasure of removing a tick from Dakota yet.. Not fun!"
0,2063736479,Sun Jun 07 03:52:29 PDT 2009,NO_QUERY,abc123libsy,"I can't revise much more, which is a shame cause I've only done a few pages "
4,1998432574,Mon Jun 01 18:32:22 PDT 2009,NO_QUERY,kiakelly,@djaaries I am now...iREP Hood Hard 
0,1831139812,Sun May 17 18:17:30 PDT 2009,NO_QUERY,minu823,way to bring me down today ..  wasnt really expecting my grad dinner to go that way.   thank u to every1 who watched it online!. POPUT&lt;3
4,2059515143,Sat Jun 06 17:05:19 PDT 2009,NO_QUERY,khenderson3,@kllybntly 
0,1996838077,Mon Jun 01 15:46:56 PDT 2009,NO_QUERY,coltikid,ENGLISH HOMEWORK. 
0,2322197004,Wed Jun 24 22:12:23 PDT 2009,NO_QUERY,Juleanne,"How do the older ones always act the youngest, it's funny how things turn upside down. I need to hold hands with somebody mature. "
0,2264343693,Sun Jun 21 03:34:06 PDT 2009,NO_QUERY,yamstersg,@johnnyminkley You lucky bugger! 
4,1977283169,Sat May 30 20:35:02 PDT 2009,NO_QUERY,grhowells,"Had an ace day! Sunshine, walking, alcohol, learnt there's a mint Magnum, dancing, good company, and discovered *five* Silverchair fans! "
0,2236078468,Fri Jun 19 02:48:05 PDT 2009,NO_QUERY,LeighAnnMol,Grrrrr... laptop batt running low and I have no power 
0,1685993261,Sun May 03 03:10:42 PDT 2009,NO_QUERY,DannyAL,Have a Nature / chemist test tomorrow about plastic!  
0,1970893714,Sat May 30 05:34:29 PDT 2009,NO_QUERY,Tim_Meakins,"#F2 Actual overtaking happening!! Oh no, don't show us Max!  #Maxout"
0,2245723798,Fri Jun 19 16:32:47 PDT 2009,NO_QUERY,Callie06,"More in those last 10 pages than some other times in the book. I did cry a lot reading the rest, but a LOT in the last 10 pgs.  great book"
4,1970026826,Sat May 30 02:09:15 PDT 2009,NO_QUERY,Leontine1976,@TessaDare Goodnight and wicked dreaming  It is a sunny morning here in the Netherlands. Talk about global talking LOL
0,1686637336,Sun May 03 06:13:48 PDT 2009,NO_QUERY,hwjones521,Jack and I are taking Hubby to airport for his biz trip. We're saaaad.  
0,1988733825,Sun May 31 23:13:01 PDT 2009,NO_QUERY,visigoth,will be in training during #xboxe3 
0,2229703977,Thu Jun 18 16:05:24 PDT 2009,NO_QUERY,VidaLovesYou,Am Sick  Am About To Cry! I Feel A Tear Drop Coming Down From My Eye! :'(
4,2177387891,Mon Jun 15 06:01:04 PDT 2009,NO_QUERY,StuffSwapEvents,Inspiration for our friends: &quot;Take care of the earth and she will take care of you.&quot; 
0,2249569017,Fri Jun 19 22:34:58 PDT 2009,NO_QUERY,teripolzin,@TigerGoesRoar My friend @kimbee21 and I are thinking about going to the fan track walk there! It's at 7am though   I might be too crabby.
0,2235925054,Fri Jun 19 02:25:07 PDT 2009,NO_QUERY,kathywantsfood,no gerald for a week 
4,1966097089,Fri May 29 17:07:06 PDT 2009,NO_QUERY,sashafierce3,@iamdiddy and God bless you!! 
4,1971676103,Sat May 30 07:38:53 PDT 2009,NO_QUERY,_waseem,@savneet Plan is to aish.  ha ha ha
4,2052072632,Fri Jun 05 23:34:48 PDT 2009,NO_QUERY,snow_kitty,Off work!  Headed out to afterlife for a bit to see old friends 
0,1834808704,Mon May 18 04:16:14 PDT 2009,NO_QUERY,imcnulty,"had a lot of fun @ some grad parties this weekend but didn't get a lot of sleep.  Working, grading &amp; then crashing early tonight.-I?M.N."
0,1990338306,Mon Jun 01 04:35:31 PDT 2009,NO_QUERY,danieldenk,@squeakie - Sick now too? 
0,1932623927,Tue May 26 21:51:20 PDT 2009,NO_QUERY,JenieceM,I watched a dog get hit by a semi truck on I-90 tonight...  It was sad! He jumped out of a moving truck when the guy pulled over!
0,1970592680,Sat May 30 04:29:09 PDT 2009,NO_QUERY,frisbeelee,Wish I'd known about the whales at Kommetjie. I hope they can sort it out 
0,2174768971,Sun Jun 14 23:16:20 PDT 2009,NO_QUERY,rawrrachele,@kkmariejb23 dude no fucking joke two more just started following me  imma cry its gross lol
4,2002720743,Tue Jun 02 04:59:38 PDT 2009,NO_QUERY,annebianca,@forkynikki  OH THANK YOU.. MAY SAY THE SAME FOR YOU AS WELL. 
0,1556157544,Sat Apr 18 21:50:13 PDT 2009,NO_QUERY,LindenMarie,@karasalazar I'm sorry   I'm watching some movie with Bily Ray Cyrus in it.
0,2186492428,Mon Jun 15 18:55:07 PDT 2009,NO_QUERY,sweeti23,Trying to find a new place to live...urg!  Also missing my man lots 
0,2259871855,Sat Jun 20 18:17:56 PDT 2009,NO_QUERY,xxAerosolxx,Neighbors=party busters. 
4,1573820723,Tue Apr 21 03:00:49 PDT 2009,NO_QUERY,dhanyasn,"Exams are over, finally!!! "
0,2296051689,Tue Jun 23 08:42:22 PDT 2009,NO_QUERY,sophie_mattes,In starbucks hiding from the pouring rain when I got no umbrella or jacket  ha x
0,1677661831,Sat May 02 03:17:52 PDT 2009,NO_QUERY,flyjo72,I always feel sad when it rains......  
0,2178896885,Mon Jun 15 08:21:36 PDT 2009,NO_QUERY,kieckerand,hates the fact that it is 74Âº outside and yet again has to spend all day inside at work..  booo
0,2060494585,Sat Jun 06 19:00:41 PDT 2009,NO_QUERY,AmandaCOHEN_,wahhhhaaaaa i'm burning up &amp; lethargic &amp; it doesn't feel good 
0,1883630895,Fri May 22 08:51:34 PDT 2009,NO_QUERY,scarboy,@caoimhetracey 
0,2251028592,Sat Jun 20 02:12:48 PDT 2009,NO_QUERY,sydnesummer,Taco bell closed. Again   Del Taco it is.
0,2001383202,Tue Jun 02 00:42:23 PDT 2009,NO_QUERY,Charlotte_Beer,Would like to thank my dream hero and my mobile for saving me last night. It got scary for a while 
4,1751715188,Sat May 09 20:06:08 PDT 2009,NO_QUERY,NLA,@elliottyamin your new song is AMAZING 
4,2058211221,Sat Jun 06 14:29:20 PDT 2009,NO_QUERY,aiiirrun,the newest final destination is gonna be in 3d?! i can't wait! august 2009 
4,1993859150,Mon Jun 01 11:02:28 PDT 2009,NO_QUERY,RichGuk,"The beach was awesome today, now for some food at spoons! "
0,2257645843,Sat Jun 20 14:40:04 PDT 2009,NO_QUERY,phanmale,"@msnents ooohh!! I never much cared for Arlene, but Im not sure if Alesha is up to the job   Just my opinion - dont all jump on me!"
0,2256614615,Sat Jun 20 13:02:31 PDT 2009,NO_QUERY,Sansaa,"@ainojonas me loves you tooo! i know, i really hope we see each other soon!!! why ur not in msn??  I NEED IDEAS!!"
0,2053748810,Sat Jun 06 05:34:57 PDT 2009,NO_QUERY,pete_c,"@EvilNanny aw honey  There is always next weekend! And yes, we have butter and jam! "
0,2016299958,Wed Jun 03 06:32:05 PDT 2009,NO_QUERY,Krissi001,@dorianmuthig  it isn*'t funny   it is horrible
4,1559452278,Sun Apr 19 11:10:40 PDT 2009,NO_QUERY,MorganCamie,"Shorter, Brock and Chris Holland all in New Orleans, I would have to say its gonna be a good day "
4,1754241482,Sun May 10 05:33:03 PDT 2009,NO_QUERY,erbsenzaehler,@LizLemonCologne I think that is the right decision for today. Next week will be bad weather. Doesnï¿½t matter I am in the office 
4,1565840674,Mon Apr 20 07:40:08 PDT 2009,NO_QUERY,flacouple_727,its monday already ! ? !   well atleast it's PIZZA MONDAY  !!   
0,1881883219,Fri May 22 05:46:37 PDT 2009,NO_QUERY,GlueMyLips,has catched a cold -.- and the sun is shining.... 
4,1882010897,Fri May 22 06:02:58 PDT 2009,NO_QUERY,KnightRid,"@dcamacho now i got @TheCigarSpy followed also - knew the site, but didnt know i you were Agent 15 or not "
0,2053522641,Sat Jun 06 04:51:15 PDT 2009,NO_QUERY,helenjweeks,"soooo bored,its raining an iam babysitting 2 nyt .....bad times  lol"
0,2260767020,Sat Jun 20 19:44:29 PDT 2009,NO_QUERY,madsylvester,I actually got a rockin' gift for @Chauncey_Driver for fathers day. I hope he likes it. @atlnadia made fun of me for it 
0,1825198046,Sun May 17 04:45:56 PDT 2009,NO_QUERY,aerobic247,i've followed through!  #3turnoffwords
4,2063588099,Sun Jun 07 03:16:16 PDT 2009,NO_QUERY,casiesilverman,@sonyasison haha you're full of corniness Sonya!!! that's why I love you ha ha ha ha ha.. I think I am!! things have been healing quick! 
0,2062060977,Sat Jun 06 22:14:26 PDT 2009,NO_QUERY,kerrymwood,@slr1209 you would watch blazing saddles. thats something you and zac would do but he is not here 
4,2174863366,Sun Jun 14 23:29:44 PDT 2009,NO_QUERY,bwg_uk,@sgsabbage good luck! 
4,1992974573,Mon Jun 01 09:37:36 PDT 2009,NO_QUERY,jayvert,"@elizabethmarley Only slightly, but I'm biased because I feel Danse Macabre is their best work. "
4,1972178840,Sat May 30 08:43:18 PDT 2009,NO_QUERY,chrull,"@jodimullen haha, Kopparberg is a Swedish brand, and here only girls or teenagers drink it "
0,2236007482,Fri Jun 19 02:37:25 PDT 2009,NO_QUERY,rohitrag,toothache!!! 
0,2251860835,Sat Jun 20 04:47:54 PDT 2009,NO_QUERY,BitchinDonna,@AnnaBokova wish we'd been able to see Shinedown  Safe journey tomroow hun. Have a great day xx
0,1998453862,Mon Jun 01 18:34:28 PDT 2009,NO_QUERY,chinglansang,About to board plane to SG.. thank goodness for lcct wifi! Gonna miss malaysia 
4,2189438466,Tue Jun 16 00:01:55 PDT 2009,NO_QUERY,singlegirlie,"@PMoallemian Aww, now I know how you know Todd's gay. JK. Wish more were like you "
4,1985034080,Sun May 31 16:17:45 PDT 2009,NO_QUERY,Kyled95,Caramel is stuck in my teeth So I bit it now I can't open my mouth 
0,2203595591,Wed Jun 17 00:05:32 PDT 2009,NO_QUERY,loveLOMApeace,"i was gettin excited for training, and now i can't go, what a let down "
0,1760237902,Sun May 10 21:00:27 PDT 2009,NO_QUERY,jaderobbins,@nogoth Did you look up those keyboards? 300 bones minimum. I want one though  &lt;/peripheralwhore&gt;
0,2243294185,Fri Jun 19 13:16:00 PDT 2009,NO_QUERY,haylietweet,@SelweenaGomez How do you handle a bully who physically and mentally hurts you? I'm being really badly bullied! and need advice 
0,2175137897,Mon Jun 15 00:10:52 PDT 2009,NO_QUERY,deisyl619,Such a beautiful day...now I'm home and I can't sleep  Baby Boo is sleeping over grandmas and I miss him so so so much!
0,2225723576,Thu Jun 18 11:04:11 PDT 2009,NO_QUERY,LuvJacquie,I'm so pissed right now  Am I going to lose all my contacts after this restore???? AHHH. Going to take a shower.. 
4,2001694091,Tue Jun 02 01:45:02 PDT 2009,NO_QUERY,Christo0711,in college bored playing pokemon 
4,1975106042,Sat May 30 14:27:37 PDT 2009,NO_QUERY,Dinowells,@GlamorousLaJai coming back to earth from RANT mode 
4,2051674846,Fri Jun 05 22:32:13 PDT 2009,NO_QUERY,PeterParks,"@narathkor Charles just thought I'd drop in and say hi, and whats up. To your continued online success. (presell with content is key) "
0,2005002973,Tue Jun 02 09:04:05 PDT 2009,NO_QUERY,milan21,"phone broke. finally after the 100th time dropping it, i was starting to think it was indestructible. guess not "
0,2261267459,Sat Jun 20 20:31:24 PDT 2009,NO_QUERY,dezanjuli,@papalote415 and I'm staaaaarrrving! If ONLY. I couldve had a burrito to save me from a hangover 
4,1981042393,Sun May 31 08:16:57 PDT 2009,NO_QUERY,joesweet,@chriscornell WTF? Weird... I don't know what to say. 
0,2067470200,Sun Jun 07 12:24:04 PDT 2009,NO_QUERY,mybks01,Is freezing its supposed to be summer 
0,2295790166,Tue Jun 23 08:22:44 PDT 2009,NO_QUERY,bermyWHAT,Chris Brown is scum ...  justice failed once again ... 
4,2002802706,Tue Jun 02 05:11:53 PDT 2009,NO_QUERY,bernis01,Definately going to the bronx today... 
0,1996764900,Mon Jun 01 15:39:03 PDT 2009,NO_QUERY,Chibi_Mariann,Wow I just ahd an amazing COLD shower  My sunburn hurts 
0,2046164289,Fri Jun 05 11:47:07 PDT 2009,NO_QUERY,ComcastBonnie,@sauld that doesn't help me  what's the phone# we have on file for you (dm)
0,2045679378,Fri Jun 05 11:04:42 PDT 2009,NO_QUERY,8RKS8,@FrankieTheSats i'd have loved to but i'm revising 
4,2053472321,Sat Jun 06 04:40:36 PDT 2009,NO_QUERY,iamfayee,Watchin' Transformers for the nth time --- with Kenny muffins on the side 
4,1969873573,Sat May 30 01:33:12 PDT 2009,NO_QUERY,TinchenFFM,Hello world....CU soon ...real life is calling 
0,2258055462,Sat Jun 20 15:19:03 PDT 2009,NO_QUERY,helovg,"@mcflyharry WHILE DANNY DOESEN'T REPLY YOU, WHY DON'T YOU JUST SAY HI TO ME? "
4,2053288928,Sat Jun 06 04:00:28 PDT 2009,NO_QUERY,Mawiyel319,The MTV Movie Awards (2009) were awesome too  So many awards to Twilight! Kristen Stewart dropped her popcorn trophy )
0,1971071133,Sat May 30 06:07:41 PDT 2009,NO_QUERY,jesslovesjonas3,studying for finals YAY 
0,2045152730,Fri Jun 05 10:18:47 PDT 2009,NO_QUERY,mreechan,Getting ready to make the cake for tomorrow.  Have to wear my back brace.  No fun there.  
0,1694973544,Mon May 04 04:47:30 PDT 2009,NO_QUERY,curlymetal,i working the 24hr shift! it's busy 
4,1793801875,Thu May 14 04:02:15 PDT 2009,NO_QUERY,Amberbbigelow,on my way to school then home 
4,2054454962,Sat Jun 06 07:23:24 PDT 2009,NO_QUERY,krissydietz,"@MilezDemiSelFan wow ! i love los angeles  have you ever seen miley,ashley or demi ?! what do you thinks is special in germany ?"
4,2176265796,Mon Jun 15 03:23:29 PDT 2009,NO_QUERY,karinb_za,@astynes That's great news Amber! Happy for you.  Enjoy yourself at home. *hugs*
4,2192377826,Tue Jun 16 06:56:54 PDT 2009,NO_QUERY,janjin,thanks sister  for everything!
4,2179177211,Mon Jun 15 08:45:05 PDT 2009,NO_QUERY,sc0rn,@jithesh_e_j To explain further- one can use System Commands youd normal type in BASH Terminal INSIDE a PERL program. 
4,1691308041,Sun May 03 17:34:13 PDT 2009,NO_QUERY,LASTNIGHT_ENT,Tuesday we @ &quot;13' for Mexican Day 
4,2186036588,Mon Jun 15 18:15:53 PDT 2009,NO_QUERY,stearnscd,"@rerunnat whoever is playing the Vols  Lol jk. Don't really have a team, just a HUGE fan of the sport in general"
4,2052215696,Sat Jun 06 00:00:51 PDT 2009,NO_QUERY,Sarinninja,@ihatecrayons hell yes.n if we were lucky we could go to both!!!!! 
4,1967435273,Fri May 29 19:34:29 PDT 2009,NO_QUERY,peterfawcett,does anybody happen to know any drummers in like the west sydney area who arent in a band and are committed and good   would help heaps
4,2179377862,Mon Jun 15 09:01:26 PDT 2009,NO_QUERY,kakakatey,@SkiptheZip wooooooooooooo. it's my pleasure to just be an entry 
4,1995084506,Mon Jun 01 12:55:33 PDT 2009,NO_QUERY,MaAnMujunkie,"@ShinRa_Reno *hugs* Well, good! Cuz you're my hug slave, so get used to it!! *smirks and sits in lap* Now let the hugfest commence!! "
0,2065122420,Sun Jun 07 07:56:34 PDT 2009,NO_QUERY,GT1089jonasdemi,"My speakerss for my computer just randomly broke, @jonasbrothers do you think you can fix them, I cant hear any JB songs "
4,1984019617,Sun May 31 14:17:03 PDT 2009,NO_QUERY,victoriaalee,Whee!  My big sister is one of my followers 
0,1824628251,Sun May 17 02:13:02 PDT 2009,NO_QUERY,naor,is it only so hot in PetachTikva? yesterday i was &quot;cooked&quot; in Afula and today here.. and it's only May 
0,2051830072,Fri Jun 05 22:55:03 PDT 2009,NO_QUERY,mistermilton,Really can't be bothered... 
0,2016358582,Wed Jun 03 06:38:18 PDT 2009,NO_QUERY,lukeshillabeer,"#domainidea after a long, hilarious discussion at uni I decided I wanted to register www.swine09.com... It was already taken "
0,1991546709,Mon Jun 01 07:14:07 PDT 2009,NO_QUERY,patrickseitter,Schade thommy haas... 
0,2062485716,Sat Jun 06 23:22:14 PDT 2009,NO_QUERY,mackenzielemire,ugh ran to mcdonalds.. so hungry. no time to eat 
4,2049597201,Fri Jun 05 17:09:34 PDT 2009,NO_QUERY,erikunt,@AlanCruz shut your face! He is super cute @xstefakneex  he's tall and handsome haha
4,1686956959,Sun May 03 07:19:58 PDT 2009,NO_QUERY,kimibby007,Recovering From The Penthouse Party Last Nite 
4,2186084660,Mon Jun 15 18:20:03 PDT 2009,NO_QUERY,makeyouforget,@DavidArchie Hey  Are you still on tour with McFly? And are you going to be playing in Chicago?
4,2189427099,Tue Jun 16 00:00:24 PDT 2009,NO_QUERY,jorale84,"@heymisterdj @SifuDavid what are you guys doing and why cant i watch? sounds hot! i dunno what it is. bleh, im catholic "
0,2016443004,Wed Jun 03 06:47:10 PDT 2009,NO_QUERY,Zephalinda,Oy joy. The power is out over a good portion of Mound. Woo. No breakfast for me. 
0,1965259450,Fri May 29 15:36:19 PDT 2009,NO_QUERY,HannahsSoFlyyyy,@NikkiCSWS awwh. I was kinda hoping Jack would get the banana highlights back 
4,2055648731,Sat Jun 06 09:42:11 PDT 2009,NO_QUERY,araihc12,at rachy's house. gonna walk somewhere to have lunnnch 
0,2215868849,Wed Jun 17 18:43:25 PDT 2009,NO_QUERY,guitarzrock,why do all my favorite members in bands quit? how depressing. 
0,2205032239,Wed Jun 17 03:46:46 PDT 2009,NO_QUERY,kevin_choo,Just fixed the washing machine over here after a jog.. All the good food we are getting here is killing me..  life is sweet here 
0,1963648079,Fri May 29 13:02:29 PDT 2009,NO_QUERY,briancavalier,"@unscriptable yes, at an upgraded consumption rate, too "
0,1978237795,Sat May 30 22:47:44 PDT 2009,NO_QUERY,dyersituation,Yay for stupid bets that lead you to 24 hour liquid diets followed by 1 week bland diets 
0,1969331492,Fri May 29 23:42:16 PDT 2009,NO_QUERY,yumikay,@IMEDUCATEDNSEXI wish I could but I don't have a him to call 
0,1965801756,Fri May 29 16:34:08 PDT 2009,NO_QUERY,richardarnatt,Who'd have thought Wallace &amp; Gromit and the team behind Monkey Island could have combined so disastrously? 
4,2187730644,Mon Jun 15 20:43:08 PDT 2009,NO_QUERY,stevegarufi,@kirkflorida I only got a cell phone in Sept 2007. I'm behind the times. But *I do* know these mtns - give me credit for that at least 
0,2190208897,Tue Jun 16 02:04:37 PDT 2009,NO_QUERY,beautifullb,im so upset right now... he always be catchin me off guard...  messin me up!
4,2063341091,Sun Jun 07 02:16:07 PDT 2009,NO_QUERY,Mannie_,So i finnished my render early today 
0,1834795197,Mon May 18 04:13:39 PDT 2009,NO_QUERY,freakman368,im about to go to boring school 
4,1956479737,Thu May 28 21:58:18 PDT 2009,NO_QUERY,Jamesyyy,@crrystalbabe :\ im visiting in the summer 
4,1753500772,Sun May 10 01:57:32 PDT 2009,NO_QUERY,bopeepsheep,"@msclara in fact apparently I was your first follower, 4 before M himself. Um. *embarrassed now* "
0,1989100713,Mon Jun 01 00:20:49 PDT 2009,NO_QUERY,roxy121589,"what happen 2 emeniem in the mtv awards  not kwel,dude"
0,2205057661,Wed Jun 17 03:50:50 PDT 2009,NO_QUERY,cheekymaltesa10,@alwaysrecycle lol i havnt seen him in forever... 
4,2010526067,Tue Jun 02 17:31:49 PDT 2009,NO_QUERY,OnlyKimmyLove, might be joining a BAND!!
0,1970541713,Sat May 30 04:16:47 PDT 2009,NO_QUERY,owlonthesill,"@AmyPerrotti Hehe, perhaps! I don't have one though.  Steel fingers, that's what I need!"
4,1962006707,Fri May 29 10:22:42 PDT 2009,NO_QUERY,garethgilson,really have to remember to bring my camera this weekend - will post pics of senior officers in full uniform 
0,2223304725,Thu Jun 18 08:06:26 PDT 2009,NO_QUERY,Livsolo,"...waiting for the undertaker, i Mean... Underwriter...  I WANT MY HOUSEEEE!!!  "
4,2190502381,Tue Jun 16 02:54:59 PDT 2009,NO_QUERY,AbbieH5,@Denyalle thanks for the correction 
4,1969836566,Sat May 30 01:24:47 PDT 2009,NO_QUERY,myownniche,@arrahman Rock the show in Pune. Best wishes 
4,1989297275,Mon Jun 01 01:01:54 PDT 2009,NO_QUERY,DlizW,"@AngelLaurel @Sylvia_Browne Most of us fullfill it, we just are not smart enough to remember it's just a script. "
0,2260276358,Sat Jun 20 18:57:34 PDT 2009,NO_QUERY,mannykimchi,"@zenbitch From what i remember of destroytwitter, it did, and i think it was checklist.. twhirl doesn't, i think. "
4,1967211544,Fri May 29 19:10:12 PDT 2009,NO_QUERY,D3siRa3,53-40 keep it up lakers  finish them off
0,2232057339,Thu Jun 18 19:23:35 PDT 2009,NO_QUERY,gokeygirl80,"so id you missed it...might have to work next weekend which = NKOTB weekend in Chicago, Cincy, Indy  Stupid PT job!"
4,2179973401,Mon Jun 15 09:50:17 PDT 2009,NO_QUERY,masalaskeptic,@SurlyAmy Thanks for the plug  We'll miss you!!
